;text;queja;;;
641;Erreia eta bidegorria okupatuta daude Tomas Zumarraga Dohatsuaren kalean, 14. zenbakian https://t.co/ZKpZPI7rtf;0;;;
642;“Los servicios aumentarán cuando aumente el tráfico en Foronda” https://t.co/5L4ywi2Evv vía @SERVitoria;0;;;
643;Los servicios aumentarán cuando aumente el tráfico” Escucha aquí la entrevista con la directora del aeropuerto https://t.co/COsy4r9f5z;0;;;
644;Zerkabarren kalea moztuta dago 1. zenbakian, felix María Samaniego kalearen eta Tomas Zumarraga Dohatsuaren… https://t.co/PWXIa2VRge;0;;;
645;Corte de c/ Cercas Bajas, 1, entre c/ Félix María Samaniego y Beato Tomás de Zumárraga https://t.co/vR4MUnDVPC;0;;;
646;Cortes puntuales en c/ Santo Domingo, en el cruce con c/ Correría https://t.co/M0Xjk8B3pn;0;;;
647;Ocupación de carril en c/ Arriurdina, desde c/ Júndiz a c/ Basaldea https://t.co/nZgG99ejMI;0;;;
648;Santo Domingo kalea moztuta dago, Hedegile kalearekin bidegurutzean https://t.co/vGD9zocBKf;0;;;
649;Erreia okupatuta daugo Arriurdina kalean, Jundiz kaletik Basaldea kalera arte https://t.co/E6g28stpct;0;;;
650;#VitoriaGasteiz Afecciones al #tráfico por la Romería de #SanPrudencio #TráficoVG https://t.co/LC4u4235RF;0;;;
651;Catálogo de recursos /familias Direcion de tráfico:;;;;
"https://t.co/xt4Sj6mDa5""";0;;;;
652;Ocupación de carriles en el cruce de la c/ Júndiz con la c/ Arriurdina https://t.co/ANRcTdTsyy;0;;;
653;Erreiak okupatuta daude Jundiz kalearen eta Arriurdina kalearen bidegurutzean https://t.co/gjHZ7ITc3m;0;;;
654;@foxcoruna @bizikleteroak Gracias por tu aportación <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>;;;;
"Sigue el curso de tu sugerencia en el buzón ciudadano de… https://t.co/1jDhkVG7Pr""";0;;;;
655;Policía Local. Tres heridos en accidentes de tráfico https://t.co/VwbLDGAfdV https://t.co/rWAGupGuP0;0;;;
656;Policía Local. Tres heridos en accidentes de tráfico @VG_Policia https://t.co/HQIPCK0bt6;0;;;
657;¿Qué tengo que hacer si he sido sancionado por una infracción de tráfico? https://t.co/rTceJl7YpL #tráficoVG https://t.co/xlJRSOfI00;0;;;
658;https://t.co/a9fCuZD1KR;0;;;
659;Ocupación de carril izquierdo en la esquina de c/ San Antonio 27 A con c/ La Florida 6 https://t.co/a5ufKe872B;0;;;
660;Ocupación de carril izquierdo en c/ Reyes Católicos, 26 https://t.co/pSpKP677NR;0;;;
661;Ocupación de carril izquierdo en c/ Toni Morrison, 21 https://t.co/Tc8XUewLky;0;;;
662;Esker erreia okupatuta dago San Antonio kalean, 27. zenbakian Florida kalearen 6. zenbakiarekin izkinean https://t.co/iEq5rhTHY1;0;;;
663;Esker erreia okupatuta dago Errege-Erregina Katolikoen kalean, 26. zenbakian https://t.co/cR1jogGef4;0;;;
664;Esker erreia okupatuta dago Toni Morrison kalean, 21. zenbakian https://t.co/TZHOwbPcSc;0;;;
665;Erreia okupatuta dago Errementari kalean, 60. zenbakian https://t.co/Kud52z0XWu;0;;;
666;Ocupación de carril en c/ Herreria, 60 https://t.co/L16k3lsZ0v;0;;;
667;Ocupaciones de carriles alternativamente en c/ La Florida https://t.co/y0tvaXH979;0;;;
668;Erreiak okupatuta daude, txandaka, Florida kalean https://t.co/ze7oE5ZSHi;0;;;
669;#Euskadi Un hombre finge una discapacidad para eludir una multa de tráfico en San Sebastián https://t.co/aVQGC4ggCL https://t.co/W3eY9hs3vg;0;;;
670;@bizikleteroak Me pareció curioso, por la ausencia de tráfico en la zona y porque esas señales se concentran en uno… https://t.co/jGoVbXx7qn;0;;;
671;Me sorprende que alguien tache esto como acoso.. Ahora se acosa con la mirada? No jodas!!  https://t.co/uo84r1lkCs vía @elcorreo_com;0;;;
672;"""El tranvía es transporte de alta capacidad, no contaminante y que mejorará la calidad de vida del vecindario"", dice @iprusilla";0;;;
673;"""La ampliación del tranvía al sur dará servicio a 12.000 usuari@s y favorecerá la multimodalidad. Se trabaja desde… https://t.co/Xf5V48wwJA";0;;;
674;Yo sigo pensando que al pavo del tranvía le faltan tres o cuatro veranos...;0;;;
675;Chica del tranvía, si quieres que el tío ese y los medios te dejen en paz, deberás superar doce pruebas que...;0;;;
676;No, lo de la chica del tranvía de Murcia no es romántico https://t.co/jzEycN9Crm vía @el_pais;0;;;
677;@Eleder_ Qué es eso de la chica del tranvía? #tuitserio;0;;;
678;Lo de la chica del tranvía de Murcia no es romántico https://t.co/PVlgH2rnHK vía @el_pais cc @encarnahr lo mejor y + completo q he leído.FIN;0;;;
679;No, lo de la chica del tranvía de Murcia no es romántico https://t.co/hfAlPO8UQz vía @el_pais;0;;;
680;La plataforma 'Tranvía NO' «Estamos con lo que decía Cuerda;;;;
681;«Estamos con lo que decía Cuerda;;;;
682;Como te has hecho lo de la rodilla? — me caí en las vías del tranvía <ed><U+00A0><U+00BD><ed><U+00BA><U+008A>:( https://t.co/uMkLdHb8KH;0;;;
683;A ver si la chica del tranvía va a ser una choni que se siente halagada y vosotros aquí haciendo en canelo.;0;;;
684;Me asomo a la ventana es la chica del tranvía <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>;0;;;
685;Caravana de mujeres en tranvía.;0;;;
686;En el trazado del tranvía serán talados +de 150 árboles en todo su https://t.co/GPVZWQAbuL Capital ?… https://t.co/tMbDQxWRYQ;0;;;
687;@Artepanvitoria Jajajjaaj he buscado la solución para que no me entre la rueda delantera en las vias del tranvía. ;;;;
688;@Asierurbina te hacen falta para salir de las vías del tranvía;;;;
689;@gasteizhoy sabeis que ha pasado con el tranvia que no va más alla de la parada de Honduras saliendo desde Ibaiondo o Abetxuko?;0;;;
690;define torpe: caerte en las vías del tranvía cuando justo viene y que se te caigan todas tus putas cosas;0;;;
691;"@GBorgesRevilla  alguna vez quizás... Al ser víctima de su violencia, escriban sobre ella! O seguirán titulando ""la oposición pacífica"" ?";0;;;
692;Si te controla <ed><U+00A0><U+00BD><ed><U+00B8><U+00B0> no es amor... es violencia #ViolenciaDeGenero https://t.co/I1bItEm4u6;0;;;
693;@javiatm1903 @herrerasub23 Otro imbécil. Mata mas la violencia domestica en 2 años que eta en toda su historia.;0;;;
694;.@yohannaalonso13 Campeona <ed><U+00A0><U+00BC><ed><U+00BC><U+008E> de #MuayThai lucha contra violencia de género https://t.co/90M8iI6MD5 vía @CampeonisimasES cc @MonroyMaitena;0;;;
695;¡Detened la violencia y las matanzas masivas en l... https://t.co/tJhC6WiQPn vía @change_es;0;;;
696;@Dalaves Hay novedades... Les han debido cazar los de Herri Norte y enseñarles lo que es el #karma. No me alegro xq… https://t.co/fAQE4g8EZM;0;;;
697;<U+274C> No a la #violencia en el deporte. No a los violentos en el fútbol. #AthleticBetis;0;;;
698;Harto de violencia en el fútbol. El deporte y la rivalidad no es esto, ni muchísimo menos. Tolerancia cero con los… https://t.co/eNqgeiYzHc;0;;;
699;Cuando hay violencia que si te gusta y apoyas a los que la instigan .#RutaSocial. ¿He @JavierMaroto ?;0;;;
700;Jueves 27 de Abril, 20:00 Virgen Blanca !Todos y todas contra la violencia de genero¡ https://t.co/U7HLFHttVe;0;;;
701;¡El @AselaVit Diario está disponible! https://t.co/r1p5z3O2Hb Gracias a @oinarrisgr @BeatrizGimeno1 @pnvbarakaldo #violencia #fútbol;0;;;
702;No a la xenofobia, no a la amenaza, no a la violencia, no al miedo...sí a la humanidad para quien huye del terror..… https://t.co/L19GEoeQJ3;0;;;
703;Estos arbitrajes generan violencia...;0;;;
704;Yuri Yakovlevich Chaika Fiscal General de Rusia: ¡Detened la violencia y las matanzas masivas en l... https://t.co/yXNffPiJSd vía @change_es;0;;;
705;Experiencia de La Revolución de las Mariposas para combatir la violencia patriarcal mediante el artivismo https://t.co/sjEku42iF6;0;;;
706;Javi apoyando a los precursores de la violencia callejera en Venezuela.;;;;
"https://t.co/2C9M87Qeu4""";0;;;;
707;Jesús Maestro, Violencia de Género y Derechos Humanos, en la Librería Diocesana - https://t.co/S1IROtXaZV Libros sobre Jesús Maestro (X. P…;0;;;
708;#Euskadi Las Juntas Generales de Bizkaia renuevan por unanimidad el 'Pacto Ciudadano contra la Violencia Machista' https://t.co/qBSE3alQ4G;0;;;
709;Cómo identificar a una víctima de violencia escolar https://t.co/3QgAr700jd #bullying https://t.co/hctz9UvLuQ;0;;;
710;Propuestas para luchar contra la violencia de género https://t.co/KjhiHNd9Pz vía @yodominguez #valores #cultura #comunicación;0;;;
711;@lolaoltra @itxaso400 @TFeminista_ Desde #EONCULT reivindicamos un #NOMALTRATO Y #TOLERANCIACERO  + #CULTURA Y - #VIOLENCIA;0;;;
712;@abc_es #EONCULT dice #NOMALTRATO #TOLERANCIACERO + #INTERCULTURA - #VIOLENCIA;0;;;
713;@NosVivas01 @NoticiasdeAlava Es terrible que las mujeres tengamos que soportar estos niveles de #violencia di #NOMALTRATO ;;;;
"#TOLERANCIACERO""";0;;;;
714;@rafaelcerro La violencia engendra la violencia ay la mala educación se multiplica protegidos por la masa. De la TV… https://t.co/34fvvWXT4I;0;;;
715;Desde la Unidad de Mantenimiento Urbano se visita la zona y se procede a su reparaciÃ³n con fecha 20.04.2017    Es… https://t.co/Xfgcmz7wQs;0;;;
716;Geriatria eta gerontologiako 250 profesional bilduko dira #Gasteiz en, “zahartzaro bizitzaz betea” gai hartuta https://t.co/Rjz217KiO9;0;;;
717;250 profesionales de la geriatría y gerontología debatirán en #Vitoriagasteiz sobre la “vejez llena de vida”… https://t.co/4l9F3l9ykF;0;;;
718;DESEO SABER SI EL PLAN ESTA APROBADO, Y EN QUE ESTADO EXACTO ESTá RESPECTO DEL IBI   Urbanismo - Vivienda  /  Plan… https://t.co/nlYZuKYAWm;0;;;
719;#Gasteiz XVI. Bizikletaren Astea maiatzaren 15etik ekainaren 4ra bitartean egingo da   https://t.co/sNttEsbEQi;0;;;
720;Alrededor de 250 profesionales de la geriatría y gerontología reunidos en Vitoria-Gasteiz debatirán sobre la “veje…… https://t.co/EHBaYM8QIf;0;;;
721;250 PROFESIONALES: Congreso de Geriatría y Gerontología en Vitoria #vitoriagasteiz https://t.co/LkMTlPn8uX https://t.co/c6WzlNlKVM;0;;;
722;Nuevas medidas de Facebook para evitar que se apropien de nuestro contenido https://t.co/wgAbgrk8L9;0;;;
723;Ven a @vitoriagasteiz a correr la XV EDP Vitoria-Gasteiz Maratón Martín Fiz 2017 @maratonfiz próximo día 14. https://t.co/CqKJ1vg0VZ;0;;;
724;el ayuntamiento de @vitoriagasteiz ya ha publicado el programa de la semana de la bici 2017, que comienza el 15/mayo https://t.co/p7qUDTt98f;0;;;
725;#Euskadi La oposición presiona a Urtaran para que una empresa pública limpie Vitoria https://t.co/jIKMeQuylx https://t.co/fkh4G1SQlQ;0;;;
726;"Concejales muy enfadados: “VITORIA ESTÁ SUCIA"" #vitoriagasteiz https://t.co/DjcCCaLiAi https://t.co/PqyH3ymkgU";0;;;
727;"Vitoria organiza el concurso de fotos “UN SELFIE CON MI BICI"" #vitoriagasteiz https://t.co/nPm0mIUG2P https://t.co/GslhhwvUjm";0;;;
728;La XVI Semana de la Bicicleta se celebrará del 15 de mayo al 4 de junio https://t.co/b0bgbtZv8h;0;;;
729;@YelmoCines Cuando se podrán compar las entradas online? Al menos en Vitoria no dais la opción aún. Gracias;0;;;
730;¡Noticias de Alberto_Vitoria está disponible! https://t.co/Eb5PLYItFl Gracias a @kris_Cb_21 @mujerenconsejos @andresInCapital #ecommerce;0;;;
731;DELINCUENCIA!! Roba en una panadería y lo intenta en un kiosko de Vitoria #vitoriagasteiz https://t.co/OMHNfQJWBf https://t.co/FkYcB5FBdZ;0;;;
732;[#Vídeo] Reportaje de San Prudencio desde las campas de Armentia de #VitoriaGasteiz.;;;;
"https://t.co/xyJIz3Bd42""";0;;;;
733;El #2deMayo de 1808, Madrid se levantó contra Napoleón. El 21 de junio de 1813 fue #Vitoria expulsándolos definitiv… https://t.co/qlHEpSRegN;0;;;
734;En #vitoriagasteiz te esperamos para conocer la ciudad con cualquiera de la visitas programadas del mes de #mayo. https://t.co/7ed4E8Hdep;0;;;
735;Caras alegres en Vitoria entre las primeras personas con entradas para la Final de Copa https://t.co/AJwP7Lcofv;0;;;
736;Mañana 3 @radio_vitoria en directo desde @mamiagasteiz! entre las 10 y las 13,hablaremos de pan con mucha gente:@ibanyarza @xavibarriga;0;;;
737;Gallos con salsa holandesa. Hoy martes Anemias nos cuenta cómo elaborar esta receta de pescado.La puedes escuchar en https://t.co/8ilsniWCrC;0;;;
738;La XVI Semana de la Bicicleta se celebrará del 15 de mayo al 4 de junio https://t.co/p9f2XINHCW https://t.co/aepcGwsVrA;0;;;
739;#Vitoriagasteiz La XVI Semana de la Bicicleta se celebrará del 15 de mayo al 4 de junio  https://t.co/qt2UsqtGTN https://t.co/2OhXpOPEv9;0;;;
740;¿Que no tienes entrada para la Final de Copa? Esta semana tienes 2 oportunidades, aquí la 1ª https://t.co/WYSto1rWNv @Alaves;0;;;
741;#upv el conocimiento en #vitoria #biblioteca #universitycity #gasteiz #younger #mind… https://t.co/VynCWsqsBx;0;;;
742;¿CIUDAD SIN LEY? Siguen las ocupaciones de pisos en Vitoria #vitoriagasteiz https://t.co/Da5QubXoHf https://t.co/EAti1WrFRX;0;;;
743;#EvDia Jn 6,30-35 ¿Un signo? ¡Tú mismo eres signo! #EvDia https://t.co/hsUzgMI1b1;0;;;
744;#EvDia Jn 6,30-35 ¿Un signo? ¡Tú mismo eres signo! #EvDia https://t.co/cwbW3uTHol;0;;;
745;Y en unos minutos hablamos de alcohol y jóvenes. Un reportaje de @eguiluzale ahora en https://t.co/8ilsniWCrC;0;;;
746;Escuchando los beneficios de las rosas para nuestra salud en @radio_vitoria. Lo puedes escuchar en directo https://t.co/66CyFKA17g;0;;;
747;¿Cómo generar un proceso de ventas predecible? https://t.co/W5Vpf3Xp6A https://t.co/YcWXw0NB4F #Vitoria #informatico;0;;;
748;¿Te gustaría aprender a manejar tu cámara de fotos antes de tus vacaciones? ¡Te esperamos en junio y julio! :) https://t.co/AX5AGouTtq;0;;;
749;Después de los trabajos de mantenimiento de la sala de #pesas..¡ya está de nuevo abierta! ;;;;
"#vitoria #vitoriagastei…… https://t.co/7Ocn5zwrZr""";0;;;;
750;Quisiera saber si una olla a presión vieja se puede echar al contenedor gris o hay que pedir la retirada de ensere… https://t.co/9vxdrq5Jav;0;;;
751;<ed><U+00A0><U+00BD><ed><U+00B5><U+009A> ;;;;
Dindón Dindón Dindón Dindón Dindón Dindón Dindón Dindón Dindón Dindón Dindón ;;;;;
 #Vitoria;;;;;
"#FelizMartes""";0;;;;
752;Los habitantes de #Vitoria_Gasteiz generamos grandes cantidades de #basura a lo largo del año. Pero lo más... https://t.co/D7num1ueYf;0;;;
753;@i_jalon @jlgarciainiguez Hostias, Muchas felicidades desde Vitoria. La voz de la @UDLogrones (con permiso de… https://t.co/vobyJgDdel;0;;;
754;Detenido tras robar con intimidación en una panadería de Vitoria  https://t.co/QfLZJQahBM;0;;;
755;@ShowMikiMaka @LaJungla4G @didac22 Miki, mamón!!! Llevo desde el jueves con The Pililos en la boca, hoy me la he ca… https://t.co/HTHSJwABnF;0;;;
756;"""Al tener... perdimos tanto, pagarás el precio de tener lo innecesario....""<ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BD><ed><U+00B1><U+00A3> #frases ";;;;
;;;;;
"#conciencia #coaching… https://t.co/mFfeJkFSyH""";0;;;;
757;@javierperezsala @RiusReda @SpheraSports @jaabellan @2010MisterChip @Rubenbartolome Gracias Javi, y enhorabuena a t… https://t.co/GJ0HLri2T3;0;;;
758;"""Dales tu silencio, es la mejor respuesta.."" <ed><U+00A0><U+00BD><ed><U+00B8><U+00AE><ed><U+00A0><U+00BD><ed><U+00B1><U+00A3><ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BD><ed><U+00B9><U+0083>#frases";;;;
;;;;;
#conciencia #psicología ;;;;;
#coaching #citas;;;;;
"#Vitoria… https://t.co/1Bte1y4vH4""";0;;;;
759;<ed><U+00A0><U+00BD><ed><U+00B3><U+00BB> Casas a Punto: “El Home Staging es una técnica que favorece la venta/alquiler de nuestras viviendas”. Ahora en… https://t.co/4KjYLiEwSX;0;;;
760;Enviar y recibir e-mails de forma segura https://t.co/wC3ku5e8ni https://t.co/eQdcESj4TL #Vitoria #informatico;0;;;
761;4/05 Conferencia: Cambio climático - Oportunidad hacia un desarrollo sostenible https://t.co/zsm3yKob2b;0;;;
762;9/05 Hogares Verdes: Jornada la electricidad en el hogar;;;;
" https://t.co/jZ4p0hQ5Ms""";0;;;;
763;Vitoria-Gasteiz se llena de poesía. En @ElMiradorRV hablamos de #poetasenmayo  Síguelo aquí: https://t.co/8ilsniWCrC;0;;;
764;<U+26BD><U+FE0F> #Messi500 <U+26BD><U+FE0F>;;;;
Voto para que #MessivsArsenal sea el mejor gol de Leo Messi con el @fcbarcelona_es;;;;;
"<ed><U+00A0><U+00BD><ed><U+00B1><U+0087> Vota <ed><U+00A0><U+00BD><ed><U+00B1><U+0087> https://t.co/il12vB7zFq""";0;;;;
765;<ed><U+00A0><U+00BD><ed><U+00B5><U+0099> ;;;;
Dindón Dindón Dindón Dindón Dindón Dindón Dindón Dindón Dindón Dindón ;;;;;
 #Vitoria;;;;;
"#FelizMartes""";0;;;;
766;¿Dispositivo antiterrorista en la Retreta de Vitoria? (FOTO)! #vitoriagasteiz https://t.co/v0Z3SLlwtd… https://t.co/AMCr8ggaIZ;0;;;
767;#AVERÍA nivel ROJO en #A1 (pk 352) VITORIA-GASTEIZ #DGTAraba #DGT https://t.co/1NSLYA3OPm;0;;;
768;Hoy comienzan las inscripciones para Bachillerato https://t.co/fhKDBGHvMc;0;;;
769;Arrancan las inscripciones para Bachillerato https://t.co/RvKmlWMF3c;0;;;
770;En Asteguieta hay unas 30 huertas ilegales al lado del río zadorra, en las cuales riegan sus verduras con aguas de… https://t.co/KxUxhd6VBf;0;;;
771;Para un funcionamiento mÃ¡s eficaz del buzÃ³n ciudadano, este...   Medio ambiente y sostenibilidad  /  Contaminaci… https://t.co/0nqB8HKlMp;0;;;
772;"¿Has sido madre hace poco? Celébralo ahora que se acerca el #DiaDelamadre con tu bebe "" https://t.co/ZpI7vdwHqe Rec… https://t.co/pQi4gqta2M";0;;;
773;#salimoshoy ;;;;
Fotografía original de @reyesechava;;;;;
···;;;;;
Vitoria Gasteiz/ Álava; Araba / País Vasco Euskadi/ España.;;;;
"Ca… https://t.co/XJYLbwrZx7""";0;;;;
774;La principal causa de baja laboral: la lumbalgia. Mayor causa de discapacidad: el daño cerebral https://t.co/zfuZb1CJPr Empresarias Alavesas;0;;;
775;INTENTO DE HOMICIDIO EN VITORIA  (detenido un menor) #vitoriagasteiz  https://t.co/wK08cRCR98… https://t.co/ET4PP0tswv;0;;;
